"CHEM_ID","sub_pathway","chem_name","interaction_pval","interaction_fisher","parallel_pval","parallel_fisher","single_pval","single_fisher","model"
136,"Primary Bile Acid Metabolism","cholate",0.05438500608845,0,0.631870199934852,0.79,0.361946117667782,0.01,"Interaction"
144,"Phenylalanine Metabolism","4-hydroxyphenylacetate",0.16996521396324,0.02,0.200804635519002,0.03,0.470475282692909,0.01,"Interaction"
171,"Purine Metabolism, (Hypo)Xanthine/Inosine containing","hypoxanthine",0.000188611546131871,0,0.0663221699159237,0,0.0307878485494796,0.01,"Interaction"
179,"Fatty Acid, Dihydroxy","9,10-DiHOME",0.0707129283698216,0,0.910385963755178,0.17,0.0432683820553122,0.07,"Interaction"
180,"Long Chain Polyunsaturated Fatty Acid (n3 and n6)","linoleate (18:2n6)",0.0197776651654456,0,0.707920063985669,0.9,0.00598790468380985,0,"Interaction"
181,"Medium Chain Fatty Acid","laurate (12:0)",0.00364634019060874,0,0.183878080781196,0.58,0.0135920290425883,0,"Interaction"
182,"Nicotinate and Nicotinamide Metabolism","quinolinate",0.250380147549883,0,0.0561300319843332,0,0.362823036555285,0.12,"Interaction"
189,"Lysine Metabolism","N6,N6,N6-trimethyllysine",0.149128381252236,0,0.0211782908025967,0,0.0412048091135506,0.11,"Interaction"
192,"Polyamine Metabolism","N-acetylputrescine",0.0417295163849446,0,0.0285223426172914,0,0.449873813084448,0.07,"Interaction"
194,"Methionine, Cysteine, SAM and Taurine Metabolism","N-formylmethionine",0.363782807645481,0,0.042001992625429,0,0.593692367330178,0.37,"Interaction"
197,"Methionine, Cysteine, SAM and Taurine Metabolism","S-adenosylhomocysteine (SAH)",0.297277796980994,0,0.00956775636262825,0,0.343326936278825,0.37,"Interaction"
203,"Chemical","glycolate (hydroxyacetate)",0.0538609853809767,0,0.0694429555220051,0,0.181327498877439,0,"Interaction"
207,"Purine Metabolism, Adenine containing","adenosine 3',5'-cyclic monophosphate (cAMP)",0.0460844014530766,0,0.313842597796488,0,0.499453440892287,0.12,"Interaction"
208,"Purine Metabolism, Adenine containing","adenosine 5'-diphosphate (ADP)",0.149795791243066,0,0.0436998055302069,0,0.0765787878892107,0.12,"Interaction"
209,"Purine Metabolism, Adenine containing","adenosine 5'-monophosphate (AMP)",0.162793709480623,0,0.0462507534641012,0,0.0212248305776376,0.12,"Interaction"
212,"Polyamine Metabolism","5-methylthioadenosine (MTA)",0.131138916842079,0,0.0268341685499559,0,0.259678105293143,0.07,"Interaction"
215,"Nicotinate and Nicotinamide Metabolism","adenosine 5'-diphosphoribose (ADP-ribose)",0.438960122294171,0,0.00295381312900323,0,0.00162868449399117,0.12,"Interaction"
218,"Purine Metabolism, (Hypo)Xanthine/Inosine containing","allantoic acid",0.279196608885708,0,0.0181466528954007,0,0.94603021375356,0.01,"Interaction"
219,"Pentose Phosphate Pathway","ribose 1-phosphate",0.000101254110690422,0.000101254110690422,0.168753817120421,0.168753817120421,0.402154827058915,0.402154827058915,"Interaction"
229,"Long Chain Polyunsaturated Fatty Acid (n3 and n6)","arachidonate (20:4n6)",0.054863867519408,0,0.72052263765206,0.9,0.00929500462708734,0,"Interaction"
231,"Urea cycle; Arginine and Proline Metabolism","arginine",0.136892343564264,0,0.54312309391491,0,0.0826111060037961,0,"Interaction"
232,"Urea cycle; Arginine and Proline Metabolism","argininosuccinate",0.00475333583315849,0,0.000230508727959067,0,0.0376260247022827,0,"Interaction"
234,"Alanine and Aspartate Metabolism","aspartate",0.0708720627089135,0,0.366918471462661,0,0.0880603475545534,0.46,"Interaction"
235,"Phenylalanine Metabolism","2-hydroxyphenylacetate",0.147769792963748,0.02,0.235598836309299,0.03,0.0233444142390921,0.01,"Interaction"
240,"Tyrosine Metabolism","3-(4-hydroxyphenyl)lactate",0.062953077799464,0.01,0.00338054874899801,0,0.988585364570148,0.73,"Interaction"
241,"Phenylalanine Metabolism","phenylpyruvate",0.138982968194896,0.02,0.0507193671954561,0.03,0.20128443127833,0.01,"Interaction"
249,"Histidine Metabolism","carnosine",0.0427194418450419,0.01,0.0174783529686638,0,0.731000058969766,0,"Interaction"
250,"Hemoglobin and Porphyrin Metabolism","biliverdin",0.317506456079057,0.01,0.555825819708112,0,0.0505669171754872,0,"Interaction"
251,"Biotin Metabolism","biotin",0.205354368310175,0.205354368310175,0.0754262144217943,0.0754262144217943,0.401995308869585,0.401995308869585,"None"
252,"TCA Cycle","succinate",0.0954788958989458,0,0.197121046719555,0,0.716454202227501,0.09,"Interaction"
254,"Ketone Bodies","3-hydroxybutyrate (BHBA)",0.0336609104577091,0.0336609104577091,0.898118899176508,0.898118899176508,0.564590812082493,0.564590812082493,"Interaction"
266,"Sterol","cholesterol",0.0477083387168019,0,0.528540232612632,0.39,0.206250594468591,0.03,"Interaction"
267,"Phospholipid Metabolism","choline phosphate",0.0258835120833588,0,0.0929673012664257,0,0.46570264447315,0.14,"Interaction"
272,"Corticosteroids","corticosterone",0.837660383798253,0.837660383798253,0.449125003814251,0.449125003814251,0.958129904383215,0.958129904383215,"None"
275,"Creatine Metabolism","creatinine",0.0103826138481767,0,0.0132621560996732,0.04,0.651862488970276,0.24,"Interaction"
279,"Methionine, Cysteine, SAM and Taurine Metabolism","cystine",0.253237210947392,0,0.84134922872745,0,0.19305372190577,0.37,"Interaction"
297,"Sphingosines","sphingosine",0.0186338907232794,0.01,2.44828324979994e-05,0,0.174983612313554,0.1,"Interaction"
302,"Secondary Bile Acid Metabolism","deoxycholate",0.149045438617512,0,0.780317870391052,0.9,0.0016881470322665,0,"Interaction"
310,"Methionine, Cysteine, SAM and Taurine Metabolism","cystathionine",0.0728225235979525,0,0.0737372836799262,0,0.849816756716406,0.37,"Interaction"
313,"Sphingolipid Synthesis","sphinganine",0.00599675512198284,0,0.000117323146370603,0,0.475001093365749,0.52,"Interaction"
327,"Riboflavin Metabolism","flavin adenine dinucleotide (FAD)",0.0810195624125365,0.04,0.160574673188176,0.06,0.123459185973244,0.05,"Interaction"
330,"TCA Cycle","fumarate",0.0232778163237157,0,0.0832460852768027,0,0.467615580294411,0.09,"Interaction"
331,"Gamma-glutamyl Amino Acid","gamma-glutamylglutamate",0.0586677166494016,0,0.0776102222699588,0,0.736596322942532,0.99,"Interaction"
338,"Food Component/Plant","gluconate",0.0199324446099513,0,0.0320346969729244,0,0.493370645185935,0.18,"Interaction"
339,"Fatty Acid, Dicarboxylate","glutarate (C5-DC)",0.0190418525813027,0,0.0230350536308287,0,0.718794328429762,0,"Interaction"
340,"Glycine, Serine and Threonine Metabolism","glycine",0.0947158457100842,0.01,0.345155575415626,0,0.136515251296798,0.05,"Interaction"
342,"Primary Bile Acid Metabolism","glycocholate",0.11107894315409,0,0.879227432552206,0.79,0.122806221289742,0.01,"Interaction"
344,"Creatine Metabolism","guanidinoacetate",0.0743167716359621,0,0.762328863485667,0.04,0.402031945651082,0.24,"Interaction"
347,"Purine Metabolism, Guanine containing","guanosine 5'-monophosphate (5'-GMP)",0.0537309257001226,0,0.462683462919913,0.07,0.943402046444872,0.29,"Interaction"
354,"Histidine Metabolism","histamine",0.787702493514794,0.01,0.0520476676046937,0,0.0120999635192049,0,"Interaction"
355,"Histidine Metabolism","histidine",0.383882173383128,0.01,0.76253596806633,0,0.0505193206012457,0,"Interaction"
358,"Methionine, Cysteine, SAM and Taurine Metabolism","hypotaurine",0.158485723110231,0,0.019979501505945,0,0.146150008465842,0.37,"Interaction"
361,"Purine Metabolism, (Hypo)Xanthine/Inosine containing","inosine",0.00161270152628252,0,0.0916769839768101,0,0.114753759102667,0.01,"Interaction"
362,"Purine Metabolism, (Hypo)Xanthine/Inosine containing","inosine 5'-monophosphate (IMP)",0.703254293857193,0,0.00015926157138785,0,0.00689414536191258,0.01,"Interaction"
363,"Inositol Metabolism","myo-inositol",0.377392145511969,0.06,0.0375320751413613,0.01,0.781845302169276,0.97,"Parallel"
376,"Leucine, Isoleucine and Valine Metabolism","isoleucine",0.0370449570910493,0,0.0923599977084542,0,0.429465996289382,0.89,"Interaction"
381,"Lysine Metabolism","2-aminoadipate",0.0149205576025268,0,0.288341216839111,0,0.847056736771275,0.11,"Interaction"
391,"Urea cycle; Arginine and Proline Metabolism","citrulline",0.124584797259582,0,0.0108306651553729,0,0.370870949204423,0,"Interaction"
397,"Leucine, Isoleucine and Valine Metabolism","leucine",0.0446299111648705,0,0.165034179525525,0,0.196025804875008,0.89,"Interaction"
407,"Lysine Metabolism","lysine",0.103260718726777,0,0.36538699619815,0,0.0790640067657351,0.11,"Interaction"
409,"TCA Cycle","malate",0.106736705353692,0,0.0976187011406422,0,0.0136780186130315,0.09,"Interaction"
415,"Methionine, Cysteine, SAM and Taurine Metabolism","methionine",0.23843148737117,0,0.0987136428198864,0,0.305976805178369,0.37,"Interaction"
418,"Fatty Acid Metabolism (also BCAA Metabolism)","methylmalonate (MMA)",0.488427192954414,0.02,0.297882609518573,0,0.208695639860472,0.33,"Interaction"
424,"Long Chain Saturated Fatty Acid","palmitate (16:0)",0.00789928475189333,0,0.306132493361687,0.7,0.0241065278634377,0,"Interaction"
432,"Nicotinate and Nicotinamide Metabolism","nicotinamide",0.0733837733093158,0,0.00376746904380964,0,0.333760779156124,0.12,"Interaction"
439,"Long Chain Saturated Fatty Acid","stearate (18:0)",0.010818079608417,0,0.483320903402246,0.7,0.00882740990655644,0,"Interaction"
444,"Urea cycle; Arginine and Proline Metabolism","ornithine",0.234655785934761,0,0.205756485222264,0,0.156565177388252,0,"Interaction"
445,"Pyrimidine Metabolism, Orotate containing","orotate",0.0103136220674741,0,0.176047581397877,0.01,0.872885351957209,0.77,"Interaction"
448,"Glutathione Metabolism","glutathione, oxidized (GSSG)",0.188303178491651,0.01,0.000173460555993592,0,0.4832645909556,0.68,"Interaction"
452,"Long Chain Monounsaturated Fatty Acid","palmitoleate (16:1n7)",0.00367167115844507,0,0.129514749830494,0.33,0.037472049140103,0,"Interaction"
460,"Phenylalanine Metabolism","phenylalanine",0.0482216487484666,0.02,0.278897589755946,0.03,0.055066077231255,0.01,"Interaction"
461,"Oxidative Phosphorylation","phosphate",0.0536004353049551,0.0536004353049551,0.676103645318926,0.676103645318926,0.026458370159489,0.026458370159489,"Single"
463,"Glycolysis, Gluconeogenesis, and Pyruvate Metabolism","phosphoenolpyruvate (PEP)",0.410300472811497,0,0.00727533086189458,0,0.0541508619937878,0.1,"Interaction"
480,"Urea cycle; Arginine and Proline Metabolism","proline",0.139189581660902,0,0.0839040391014015,0,0.40222176608579,0,"Interaction"
482,"Glycolysis, Gluconeogenesis, and Pyruvate Metabolism","lactate",0.0321060451854638,0,0.0761487394563643,0,0.428995788468377,0.1,"Interaction"
491,"Vitamin B6 Metabolism","pyridoxal",0.0197963023698058,0.01,0.280951564024372,0.29,0.573391377491822,0.89,"Interaction"
498,"Vitamin A Metabolism","retinol (vitamin A)",0.00867108214921516,0,0.58437675452984,0.28,0.727535691339231,0.46,"Interaction"
500,"Riboflavin Metabolism","riboflavin (vitamin B2)",0.0864254804928557,0.04,0.0618788600231503,0.06,0.0791409633069608,0.05,"Interaction"
501,"Drug - Topical Agents","salicylate",0.410929117323483,0.31,0.00636627241932204,0,0.744153706541532,0.42,"Parallel"
503,"Glycine, Serine and Threonine Metabolism","serine",0.0798932911168091,0.01,0.384252222126261,0,0.198472031527957,0.05,"Interaction"
504,"Tryptophan Metabolism","serotonin",0.130951075298616,0,0.00336824853913858,0,0.12713047282331,0.12,"Interaction"
507,"Polyamine Metabolism","spermine",0.0912480324133437,0,0.0629268555707069,0,0.00703648862295612,0.07,"Interaction"
512,"Methionine, Cysteine, SAM and Taurine Metabolism","taurine",0.125203090123167,0,0.306926366876686,0,0.0828148189577263,0.37,"Interaction"
519,"Long Chain Saturated Fatty Acid","myristate (14:0)",0.00208735691107615,0,0.212201385413826,0.7,0.018865051086434,0,"Interaction"
523,"Thiamine Metabolism","thiamin monophosphate",0.0309591589285152,0.01,0.148031652954564,0,0.22560448969125,0.14,"Interaction"
533,"Urea cycle; Arginine and Proline Metabolism","urea",0.307280806266856,0,0.0371932226890647,0,0.135481954244715,0,"Interaction"
535,"Pyrimidine Metabolism, Uracil containing","uridine",0.0229499104142842,0,0.502838210431936,0.02,0.508207892171148,0.75,"Interaction"
536,"Pyrimidine Metabolism, Uracil containing","2'-deoxyuridine",0.353666074204364,0,0.0642965420068021,0.02,0.482066515700065,0.75,"Interaction"
537,"Histidine Metabolism","trans-urocanate",0.376692531311358,0.01,0.0185391093809869,0,0.815643941238986,0,"Interaction"
561,"Glutamate Metabolism","glutamate",0.23296144462613,0,0.273634311502719,0,0.156712446733407,0.14,"Interaction"
563,"Glutamate Metabolism","glutamine",0.0226899039900661,0,0.563933659328559,0,0.0826465867091746,0.14,"Interaction"
564,"Glycine, Serine and Threonine Metabolism","threonine",0.158829515674067,0.01,0.192705407338824,0,0.259977966040148,0.05,"Interaction"
565,"Tryptophan Metabolism","tryptophan",0.0970984915589603,0,0.355565084355498,0,0.0294769414293781,0.12,"Interaction"
566,"Leucine, Isoleucine and Valine Metabolism","valine",0.0788505702384347,0,0.181628914294327,0,0.101062852163063,0.89,"Interaction"
568,"Vitamin B6 Metabolism","pyridoxamine",0.412366229897133,0.01,0.898741408524943,0.29,0.608993606832044,0.89,"Interaction"
572,"Glycolysis, Gluconeogenesis, and Pyruvate Metabolism","glucose",0.0187361165875188,0,0.303367787048749,0,0.80175093392471,0.1,"Interaction"
798,"Purine Metabolism, Adenine containing","adenosine",0.933510146762285,0,0.14262385381147,0,0.384795800309015,0.12,"Interaction"
799,"Glycine, Serine and Threonine Metabolism","betaine",0.168169276805963,0.01,0.536172137802981,0,0.134657722531421,0.05,"Interaction"
800,"Methionine, Cysteine, SAM and Taurine Metabolism","cysteine",0.0365687044952829,0,0.317872776873515,0,0.368324077560084,0.37,"Interaction"
803,"Fructose, Mannose and Galactose Metabolism","mannose",0.00724781593697203,0.01,0.272788105074563,0.03,0.862574185613581,0.87,"Interaction"
806,"Glycine, Serine and Threonine Metabolism","dimethylglycine",0.260163781584309,0.01,0.00149814112879864,0,0.933891649249506,0.05,"Interaction"
811,"Alanine and Aspartate Metabolism","alanine",0.0795052588264363,0,0.265290919883491,0,0.506927502068896,0.46,"Interaction"
815,"Tyrosine Metabolism","tyrosine",0.323255197002281,0.01,0.0185373170631626,0,0.649081655213469,0.73,"Interaction"
818,"Fatty Acid Synthesis","malonate",0.0795778646616306,0.08,0.821623030074048,0.43,0.946543328179644,1,"None"
821,"Pyrimidine Metabolism, Uracil containing","pseudouridine",0.158110376709705,0,0.0583904052571999,0.02,0.84909714680116,0.75,"Interaction"
823,"Glycolysis, Gluconeogenesis, and Pyruvate Metabolism","pyruvate",0.0261594864824293,0,0.00211656901860996,0,0.889193641524511,0.1,"Interaction"
825,"Pyrimidine Metabolism, Uracil containing","uracil",0.111855040613926,0,0.221612051441099,0.02,0.693552427020993,0.75,"Interaction"
826,"Pentose Metabolism","xylose",0.153004387670961,0,0.52119568540759,0,0.578143534329369,1,"Interaction"
827,"Pyrimidine Metabolism, Cytidine containing","cytidine",0.00976902025798187,0,0.695216928757791,0.01,0.171311136630288,0.08,"Interaction"
828,"Pentose Metabolism","arabinose",0.0205564352022869,0,0.137159168269756,0,0.919202254856496,1,"Interaction"
869,"Pyrimidine Metabolism, Uracil containing","uridine 5'-monophosphate (UMP)",0.160877693069573,0,0.0184222507968953,0.02,0.0975535815845358,0.75,"Interaction"
872,"Pyrimidine Metabolism, Thymine containing","thymidine",0.155268857131121,0.2,0.0461177946556014,0,0.844075840105522,0.63,"Parallel"
873,"Thiamine Metabolism","thiamin (vitamin B1)",0.0774053176975074,0.01,0.0527941679966864,0,0.290240490638609,0.14,"Interaction"
878,"Fructose, Mannose and Galactose Metabolism","fructose",0.0563825686996212,0.01,0.0806695335426715,0.03,0.615288075883339,0.87,"Interaction"
880,"Purine Metabolism, Adenine containing","adenine",0.648445043627756,0,0.234125070118093,0,0.272514279208479,0.12,"Interaction"
881,"Pyrimidine Metabolism, Cytidine containing","cytosine",0.439963753402704,0,0.0624322944931991,0.01,0.106246310342281,0.08,"Interaction"
882,"Pyrimidine Metabolism, Thymine containing","thymine",0.464787561757955,0.2,0.0558563539099966,0,0.463078176353381,0.63,"Parallel"
888,"Medium Chain Fatty Acid","caprate (10:0)",0.04743349985308,0,0.471632944068579,0.58,0.0357917640370884,0,"Interaction"
891,"Long Chain Saturated Fatty Acid","margarate (17:0)",0.00984908339216193,0,0.652153930633299,0.7,0.00478818053989732,0,"Interaction"
892,"Long Chain Saturated Fatty Acid","nonadecanoate (19:0)",0.00460840443923747,0,0.336700532368426,0.7,0.0628793522613568,0,"Interaction"
893,"Long Chain Saturated Fatty Acid","arachidate (20:0)",0.00959259924089119,0,0.861605200686839,0.7,0.0119024034476786,0,"Interaction"
913,"Glycogen Metabolism","maltose",0.198811403259986,0.198811403259986,0.00155740322899941,0.00155740322899941,0.40995905441044,0.40995905441044,"Parallel"
914,"Pentose Metabolism","ribose",0.00370048911877226,0,0.0973352363756969,0,0.720411162607775,1,"Interaction"
917,"Alanine and Aspartate Metabolism","asparagine",0.102790854721978,0,0.298960551288801,0,0.155755084288564,0.46,"Interaction"
922,"Dihydroceramides","N-stearoyl-sphinganine (d18:0/18:0)*",0.00765699697802929,0.05,6.18614818211093e-05,0,0.0646080696253647,0.03,"Parallel"
923,"Pyrimidine Metabolism, Orotate containing","dihydroorotate",0.131964685331127,0,0.100148790011423,0.01,0.873088790155267,0.77,"Interaction"
925,"Medium Chain Fatty Acid","heptanoate (7:0)",0.392872434441761,0,0.27138493052062,0.58,0.745397585914727,0,"Interaction"
926,"Medium Chain Fatty Acid","caproate (6:0)",0.372440655803151,0,0.429657229765764,0.58,0.498750462064517,0,"Interaction"
935,"Disaccharides and Oligosaccharides","sucrose",0.0327081418517812,0.0327081418517812,0.3208757279822,0.3208757279822,0.597352369835478,0.597352369835478,"Interaction"
980,"Long Chain Saturated Fatty Acid","pentadecanoate (15:0)",0.0164577821823262,0,0.762636429221012,0.7,0.0124933001451121,0,"Interaction"
1001,"Urea cycle; Arginine and Proline Metabolism","trans-4-hydroxyproline",0.166166800392144,0,0.081296843310463,0,0.302072780437918,0,"Interaction"
1002,"Purine Metabolism, (Hypo)Xanthine/Inosine containing","allantoin",0.114509101715351,0,0.0294832024175087,0,0.809194759811556,0.01,"Interaction"
1004,"Purine Metabolism, (Hypo)Xanthine/Inosine containing","xanthine",8.67227879905971e-05,0,0.0209021042303231,0,0.011152711580061,0.01,"Interaction"
1021,"Glutathione Metabolism","5-oxoproline",0.0353703483272831,0.01,0.0816772164777361,0,0.136159109849275,0.68,"Interaction"
1022,"Tryptophan Metabolism","picolinate",0.0940725628209481,0,0.0157697952907135,0,0.104877858845468,0.12,"Interaction"
1023,"Glycine, Serine and Threonine Metabolism","sarcosine",0.0454122821839849,0.01,0.753358098436108,0,0.00480845707701946,0.05,"Interaction"
1024,"Pantothenate and CoA Metabolism","pantothenate",0.0618491099210953,0.0618491099210953,0.0734365306107598,0.0734365306107598,0.521521927995071,0.521521927995071,"None"
1025,"Lysine Metabolism","pipecolate",0.165665786728574,0,0.138064200368343,0,0.348684269346851,0.11,"Interaction"
1026,"Phospholipid Metabolism","phosphoethanolamine",0.083755895761797,0,0.13642921363563,0,0.0654005821579521,0.14,"Interaction"
1052,"Glycolysis, Gluconeogenesis, and Pyruvate Metabolism","glycerate",0.0419958069812671,0,0.191766219662456,0,0.438815057963581,0.1,"Interaction"
1053,"Pyrimidine Metabolism, Uracil containing","3-ureidopropionate",0.0443708630956654,0,0.661859731688818,0.02,0.244211470332729,0.75,"Interaction"
1082,"Leucine, Isoleucine and Valine Metabolism","N-acetylleucine",0.0772202620799746,0,0.0324256814866554,0,0.961115590340544,0.89,"Interaction"
1083,"Methionine, Cysteine, SAM and Taurine Metabolism","N-acetylmethionine",0.292843429759302,0,0.0113571063901515,0,0.985711512420518,0.37,"Interaction"
1084,"Leucine, Isoleucine and Valine Metabolism","N-acetylvaline",0.103930185331061,0,0.0222675987675543,0,0.839344160080614,0.89,"Interaction"
1087,"Long Chain Monounsaturated Fatty Acid","erucate (22:1n9)",0.0111312544359692,0,0.663308604132403,0.33,0.00884577214771647,0,"Interaction"
1090,"Hemoglobin and Porphyrin Metabolism","bilirubin (Z,Z)",0.000900452366362297,0.01,0.0254109467982851,0,0.0127798323135348,0,"Interaction"
1094,"Tyrosine Metabolism","thyroxine",0.0660470168287772,0.01,0.224916454468374,0,0.0838384252996417,0.73,"Interaction"
1102,"Gamma-glutamyl Amino Acid","gamma-glutamyltyrosine",0.0788859165108851,0,0.00366122818084485,0,0.959302098201319,0.99,"Interaction"
1104,"Food Component/Plant","methyl indole-3-acetate",0.348455575947213,0,0.000944128656136251,0,0.161993692928512,0.18,"Interaction"
1105,"Tocopherol Metabolism","alpha-tocopherol",0.00394078418980193,0,0.0289150207923223,0.06,0.803913862623371,0.92,"Interaction"
1108,"Pyrimidine Metabolism, Orotate containing","N-carbamoylaspartate",0.00960450689292931,0,0.108067978157446,0.01,0.402070795568573,0.77,"Interaction"
1110,"Alanine and Aspartate Metabolism","N-acetylalanine",0.0518449947778077,0,0.0569227812828313,0,0.263942304381221,0.46,"Interaction"
1113,"Polyamine Metabolism","4-acetamidobutanoate",0.282420118988556,0,0.0641379138531744,0,0.880895115413574,0.07,"Interaction"
1114,"Pyrimidine Metabolism, Thymine containing","3-aminoisobutyrate",0.196932396528704,0.2,0.0129812138605823,0,0.286952538825279,0.63,"Parallel"
1123,"Primary Bile Acid Metabolism","chenodeoxycholate",0.00400768832653638,0,0.863942665078441,0.79,0.01249035571515,0.01,"Interaction"
1124,"TCA Cycle","citrate",0.228964143090701,0,0.0661039218435734,0,0.566330533988273,0.09,"Interaction"
1125,"Pyrimidine Metabolism, Uracil containing","5,6-dihydrouracil",0.0412200733635484,0,0.783412818804959,0.02,0.576380008497095,0.75,"Interaction"
1128,"Glutathione Metabolism","2-aminobutyrate",0.176323471721273,0.01,0.0853800371226091,0,0.557711754798646,0.68,"Interaction"
1134,"Purine Metabolism, (Hypo)Xanthine/Inosine containing","urate",0.0420350175758778,0,0.0236347326205665,0,0.943701394191635,0.01,"Interaction"
1135,"Secondary Bile Acid Metabolism","ursodeoxycholate",0.147708574101169,0,0.762022356849602,0.9,0.0392065742346166,0,"Interaction"
1137,"Endocannabinoid","oleoyl ethanolamide",0.0295483608725334,0,0.58513060597735,0.56,0.00710805550212718,0,"Interaction"
1140,"Gamma-glutamyl Amino Acid","gamma-glutamylglutamine",0.0155969721178697,0,0.091735696111045,0,0.600929135330808,0.99,"Interaction"
1141,"Tyrosine Metabolism","4-hydroxyphenylpyruvate",0.0274009948501697,0.01,0.121115607336651,0,0.879901025821246,0.73,"Interaction"
1143,"Short Chain Fatty Acid","butyrate/isobutyrate (4:0)",0.376868459330481,0.376868459330481,0.504347904293524,0.504347904293524,0.158327004594884,0.158327004594884,"None"
1161,"Leucine, Isoleucine and Valine Metabolism","tigloylglycine",0.0648530591644893,0,0.273754519485125,0,0.442037483429976,0.89,"Interaction"
1162,"Aminosugar Metabolism","N-acetylneuraminate",0.195891621302843,0,0.0592767757594332,0,0.734362020306045,0.22,"Interaction"
1215,"Aminosugar Metabolism","N-acetylglucosaminylasparagine",0.0615397386191455,0,0.537645026878537,0,0.0102613079326125,0.22,"Interaction"
1221,"Creatine Metabolism","creatine",0.0449354398006151,0,0.553424170390633,0.04,0.135406463808897,0.24,"Interaction"
1227,"Glycolysis, Gluconeogenesis, and Pyruvate Metabolism","2,3-diphosphoglycerate",0.768147318173306,0,0.000547840488028592,0,0.0528075438007128,0.1,"Interaction"
1231,"Long Chain Polyunsaturated Fatty Acid (n3 and n6)","dihomo-linoleate (20:2n6)",0.0160478723625002,0,0.492390561997677,0.9,0.00313549243498918,0,"Interaction"
1235,"Gamma-glutamyl Amino Acid","gamma-glutamylhistidine",0.407283506716064,0,0.106676945138706,0,0.94967751633648,0.99,"Interaction"
1239,"Fatty Acid, Monohydroxy","2-hydroxystearate",0.00815332377213739,0,0.48067590271342,0.39,0.0151164309318159,0,"Interaction"
1242,"Purine Metabolism, Adenine containing","N1-methyladenosine",0.00653170944521772,0,0.0947278439894098,0,0.261576262732508,0.12,"Interaction"
1254,"Glycerolipid Metabolism","glycerol",0.00556215495843407,0,0.212985384728555,0.01,0.0554410326936797,0.4,"Interaction"
1256,"Phospholipid Metabolism","choline",0.00954599009114248,0,0.104198960661393,0,0.202122869636538,0.14,"Interaction"
1258,"Tryptophan Metabolism","anthranilate",0.353892473336442,0,0.0796064235833424,0,0.733125778425268,0.12,"Interaction"
1259,"Food Component/Plant","cinnamate",0.517194460679238,0,0.898934028261358,0,0.504067567424552,0.18,"Interaction"
1261,"Eicosanoid","12-HHTrE",0.403827066908117,0.18,2.60030325407406e-07,0,0.335833256382027,0.01,"Parallel"
1268,"Gamma-glutamyl Amino Acid","gamma-glutamylleucine",0.0890502586362582,0,0.0181177260039684,0,0.70653605150336,0.99,"Interaction"
1276,"Benzoate Metabolism","p-hydroxybenzaldehyde",0.626999834921961,0.17,0.000787341673774392,0,0.509735021841029,0.37,"Parallel"
1342,"Tyrosine Metabolism","3-methoxytyrosine",0.0618446930373643,0.01,0.134204021747517,0,0.395286881607278,0.73,"Interaction"
1442,"Leucine, Isoleucine and Valine Metabolism","beta-hydroxyisovalerate",0.140609888553067,0,0.0108743244939953,0,0.791444855689227,0.89,"Interaction"
1489,"Endocannabinoid","palmitoyl ethanolamide",0.0100790320776345,0,0.209099707035992,0.56,0.10724008998567,0,"Interaction"
