"CHEM_ID","sub_pathway","chem_name","interaction_pval","interaction_fisher","parallel_pval","parallel_fisher","single_pval","single_fisher","model"
189,"Lysine Metabolism","N6,N6,N6-trimethyllysine",0.144982816284569,0,0.206557602184193,0.38,0.00832399367929778,0,"Interaction"
192,"Polyamine Metabolism","N-acetylputrescine",0.0301647972917246,0.01,0.803309579885076,0.45,0.370591186715528,0,"Interaction"
194,"Methionine, Cysteine, SAM and Taurine Metabolism","N-formylmethionine",0.704835257605437,0,0.659791653329166,0.01,0.28140624216985,0,"Interaction"
197,"Methionine, Cysteine, SAM and Taurine Metabolism","S-adenosylhomocysteine (SAH)",0.410037340316971,0,0.00616073335528138,0.01,0.0108501682391383,0,"Interaction"
203,"Chemical","glycolate (hydroxyacetate)",0.045934492050433,0,0.564442031848581,0,0.108052126364417,0,"Interaction"
207,"Purine Metabolism, Adenine containing","adenosine 3',5'-cyclic monophosphate (cAMP)",0.0330172585609276,0.01,0.954006814425996,0.24,0.130402269742281,0,"Interaction"
208,"Purine Metabolism, Adenine containing","adenosine 5'-diphosphate (ADP)",0.12210185059895,0.01,0.0928814962122963,0.24,0.000608815137329787,0,"Interaction"
209,"Purine Metabolism, Adenine containing","adenosine 5'-monophosphate (AMP)",0.136431523387323,0.01,0.387002918265962,0.24,0.000232059220616299,0,"Interaction"
212,"Polyamine Metabolism","5-methylthioadenosine (MTA)",0.101128603461522,0.01,0.563938322703757,0.45,0.0593138527093436,0,"Interaction"
215,"Nicotinate and Nicotinamide Metabolism","adenosine 5'-diphosphoribose (ADP-ribose)",0.575290746454338,0.02,0.010864795167772,0,0.000455714977953106,0,"Interaction"
218,"Purine Metabolism, (Hypo)Xanthine/Inosine containing","allantoic acid",0.0401331868388062,0,0.370673779264288,0.01,0.859730166161007,0,"Interaction"
219,"Pentose Phosphate Pathway","ribose 1-phosphate",1.1279502836032e-06,1.1279502836032e-06,0.921339320310592,0.921339320310592,0.276455676208808,0.276455676208808,"Interaction"
229,"Long Chain Polyunsaturated Fatty Acid (n3 and n6)","arachidonate (20:4n6)",0.0485646340439033,0,0.799358464305295,0.91,0.0128240793866338,0,"Interaction"
231,"Urea cycle; Arginine and Proline Metabolism","arginine",0.0942969271657594,0,0.972543448971773,0,0.0609270253597747,0,"Interaction"
232,"Urea cycle; Arginine and Proline Metabolism","argininosuccinate",0.00442593679353064,0,0.000257559126903914,0,0.0111794601416442,0,"Interaction"
234,"Alanine and Aspartate Metabolism","aspartate",0.0342408873526872,0,0.799804948052817,0.92,0.0110182350509626,0.03,"Interaction"
235,"Phenylalanine Metabolism","2-hydroxyphenylacetate",0.111513033719333,0,0.650679768260522,0.63,0.00232100105382114,0,"Interaction"
240,"Tyrosine Metabolism","3-(4-hydroxyphenyl)lactate",0.016679304372649,0,0.0826130195601346,0,0.209997588537919,0,"Interaction"
241,"Phenylalanine Metabolism","phenylpyruvate",0.0282439153919672,0,0.0934105708383799,0.63,0.00471480869231282,0,"Interaction"
249,"Histidine Metabolism","carnosine",0.0502848310448176,0.08,0.204831300705686,0.03,0.982446282505827,0,"Parallel"
250,"Hemoglobin and Porphyrin Metabolism","biliverdin",0.539462967437577,0.32,0.0739767481473475,0,0.0524524481162069,0,"Parallel"
251,"Biotin Metabolism","biotin",0.688777961725347,0.688777961725347,0.438118231434796,0.438118231434796,0.759194928879465,0.759194928879465,"None"
252,"TCA Cycle","succinate",0.348820757990651,0,0.761181573508759,0.01,0.236183778529971,0.01,"Interaction"
254,"Ketone Bodies","3-hydroxybutyrate (BHBA)",0.0510999208622181,0.0510999208622181,0.935957597168438,0.935957597168438,0.747544197474584,0.747544197474584,"None"
266,"Sterol","cholesterol",0.0646444966796023,0,0.831201744887936,0.99,0.110877025167137,0.03,"Interaction"
267,"Phospholipid Metabolism","choline phosphate",0.00249553628270836,0,0.672624974875499,0,0.502730213716987,0.01,"Interaction"
272,"Corticosteroids","corticosterone",0.615001895510659,0.615001895510659,0.272505460303238,0.272505460303238,0.57132475119625,0.57132475119625,"None"
275,"Creatine Metabolism","creatinine",0.00242711595114896,0,0.0824197844180839,0.46,0.230450175266427,0.03,"Interaction"
279,"Methionine, Cysteine, SAM and Taurine Metabolism","cystine",0.00625875957104594,0,0.0433773727605081,0.01,0.0986447422763706,0,"Interaction"
297,"Sphingosines","sphingosine",0.249479125918463,0.09,4.25441741121427e-06,0,0.0294317563261376,0.02,"Parallel"
302,"Secondary Bile Acid Metabolism","deoxycholate",0.633671594324243,0.43,0.770949619374406,0.09,0.0123044901057148,0,"Single"
310,"Methionine, Cysteine, SAM and Taurine Metabolism","cystathionine",0.00265296078901444,0,0.392443481957577,0.01,0.817965544465503,0,"Interaction"
313,"Sphingolipid Synthesis","sphinganine",0.0262133593754359,0.03,2.16549339262252e-06,0,0.220820315353041,0.11,"Interaction"
327,"Riboflavin Metabolism","flavin adenine dinucleotide (FAD)",0.0793003799981362,0.06,0.964892232300945,0.77,0.0556094262950178,0,"Single"
330,"TCA Cycle","fumarate",0.0279302195524835,0,0.379889678844437,0.01,0.285787017482377,0.01,"Interaction"
331,"Gamma-glutamyl Amino Acid","gamma-glutamylglutamate",0.0286800630073129,0,0.510692446526212,0.25,0.407613823067608,0.41,"Interaction"
338,"Food Component/Plant","gluconate",0.00209314403029865,0,0.161328886681045,0,0.454566214496951,0,"Interaction"
339,"Fatty Acid, Dicarboxylate","glutarate (C5-DC)",0.00270170393013582,0,0.0386652155141805,0.03,0.067176907031711,0,"Interaction"
340,"Glycine, Serine and Threonine Metabolism","glycine",0.0155335824987075,0,0.935259472645588,0.74,0.0664965883599046,0,"Interaction"
342,"Primary Bile Acid Metabolism","glycocholate",0.615789133970349,0.44,0.542606927102915,0.29,0.0123708998517077,0,"Single"
344,"Creatine Metabolism","guanidinoacetate",0.304136894599512,0,0.768125868830509,0.46,0.343100195979322,0.03,"Interaction"
347,"Purine Metabolism, Guanine containing","guanosine 5'-monophosphate (5'-GMP)",0.135895321030763,0.01,0.017881400764136,0.09,0.623048674472662,0.05,"Interaction"
354,"Histidine Metabolism","histamine",0.895639025503404,0.08,0.154010573317582,0.03,0.00269349157372999,0,"Parallel"
355,"Histidine Metabolism","histidine",0.273151300566752,0.08,0.717656307770643,0.03,0.00897265657721386,0,"Parallel"
358,"Methionine, Cysteine, SAM and Taurine Metabolism","hypotaurine",0.200905963775076,0,0.28759778887778,0.01,0.0770573534559099,0,"Interaction"
361,"Purine Metabolism, (Hypo)Xanthine/Inosine containing","inosine",1.34931279995256e-05,0,0.752123460282108,0.01,0.171423097053536,0,"Interaction"
362,"Purine Metabolism, (Hypo)Xanthine/Inosine containing","inosine 5'-monophosphate (IMP)",0.737332995901834,0,7.85064011106847e-06,0.01,1.35918464678984e-05,0,"Interaction"
363,"Inositol Metabolism","myo-inositol",0.465462409559388,0.07,0.0864900876194369,0.01,0.424398945545452,0.12,"Parallel"
376,"Leucine, Isoleucine and Valine Metabolism","isoleucine",0.0372799800713084,0,0.216244872942481,0.16,0.0747210874176184,0,"Interaction"
381,"Lysine Metabolism","2-aminoadipate",0.000814633746817476,0,0.557921987614753,0.38,0.384239129515735,0,"Interaction"
391,"Urea cycle; Arginine and Proline Metabolism","citrulline",0.0707282038276666,0,0.306583820403954,0,0.187808614685966,0,"Interaction"
397,"Leucine, Isoleucine and Valine Metabolism","leucine",0.0147764893668041,0,0.665875706869033,0.16,0.0332133274502267,0,"Interaction"
407,"Lysine Metabolism","lysine",0.046601088843657,0,0.973058687680574,0.38,0.156441526157674,0,"Interaction"
409,"TCA Cycle","malate",0.046294093894964,0,0.0548766822246793,0.01,0.016541530815222,0.01,"Interaction"
415,"Methionine, Cysteine, SAM and Taurine Metabolism","methionine",0.0470041042625796,0,0.784633321508133,0.01,0.176679210510156,0,"Interaction"
418,"Fatty Acid Metabolism (also BCAA Metabolism)","methylmalonate (MMA)",0.0197977258406833,0.01,0.358937329152072,0.06,0.309426549504996,0,"Interaction"
424,"Long Chain Saturated Fatty Acid","palmitate (16:0)",0.00929658765643456,0,0.417068116079079,0.81,0.0154518689237836,0,"Interaction"
432,"Nicotinate and Nicotinamide Metabolism","nicotinamide",0.339059169702603,0.02,0.00124164579924426,0,0.161347195195915,0,"Interaction"
439,"Long Chain Saturated Fatty Acid","stearate (18:0)",0.0112257028084627,0,0.540943487749604,0.81,0.00834715812107779,0,"Interaction"
444,"Urea cycle; Arginine and Proline Metabolism","ornithine",0.0734512311688687,0,0.722544210038443,0,0.0145521167308472,0,"Interaction"
445,"Pyrimidine Metabolism, Orotate containing","orotate",0.0876486619075027,0.01,0.969248465498862,0.04,0.545043236054834,0.43,"Interaction"
448,"Glutathione Metabolism","glutathione, oxidized (GSSG)",0.243688036276461,0,0.00630819284952983,0.46,0.926173307693883,0.11,"Interaction"
452,"Long Chain Monounsaturated Fatty Acid","palmitoleate (16:1n7)",0.0136604012250571,0,0.276082004938136,0.21,0.0504166953590355,0,"Interaction"
460,"Phenylalanine Metabolism","phenylalanine",0.0284133688692848,0,0.672301393572413,0.63,0.00814192330695197,0,"Interaction"
461,"Oxidative Phosphorylation","phosphate",0.0395169258886465,0.0395169258886465,0.815600432778764,0.815600432778764,0.00957201249262131,0.00957201249262131,"Interaction"
463,"Glycolysis, Gluconeogenesis, and Pyruvate Metabolism","phosphoenolpyruvate (PEP)",0.348492640087069,0,0.0321562242133214,0,0.00580952771220261,0,"Interaction"
480,"Urea cycle; Arginine and Proline Metabolism","proline",0.00959552177169329,0,0.887662357318337,0,0.107881179180292,0,"Interaction"
482,"Glycolysis, Gluconeogenesis, and Pyruvate Metabolism","lactate",0.0120580825526593,0,0.63036894029079,0,0.118852324327588,0,"Interaction"
491,"Vitamin B6 Metabolism","pyridoxal",0.00678660541084024,0.01,0.295370016368782,0.67,0.444671756345472,0.87,"Interaction"
498,"Vitamin A Metabolism","retinol (vitamin A)",0.0265080745352677,0.01,0.45320582896485,0.11,0.642936423870952,0.1,"Interaction"
500,"Riboflavin Metabolism","riboflavin (vitamin B2)",0.134556998501742,0.06,0.420623017515517,0.77,0.0073912120508426,0,"Single"
501,"Drug - Topical Agents","salicylate",0.623697964827598,0.07,0.0175470225830793,0,0.276891434405321,0,"Parallel"
503,"Glycine, Serine and Threonine Metabolism","serine",0.0182867924821309,0,0.928312374794469,0.74,0.144586061841545,0,"Interaction"
504,"Tryptophan Metabolism","serotonin",0.450309345031534,0,0.00376564582990025,0.04,0.00208981358931229,0,"Interaction"
507,"Polyamine Metabolism","spermine",0.248667870783787,0.01,0.200842648624893,0.45,0.000163987632890457,0,"Interaction"
512,"Methionine, Cysteine, SAM and Taurine Metabolism","taurine",0.0678284741740857,0,0.958578024440786,0.01,0.0270597069108875,0,"Interaction"
519,"Long Chain Saturated Fatty Acid","myristate (14:0)",0.0116033287580461,0,0.310133006262863,0.81,0.0150333034342765,0,"Interaction"
523,"Thiamine Metabolism","thiamin monophosphate",0.00694671473318188,0.01,0.545250913101693,0.27,0.137651977889348,0.01,"Interaction"
533,"Urea cycle; Arginine and Proline Metabolism","urea",0.105626932181972,0,0.0359114669572123,0,0.0014873974248951,0,"Interaction"
535,"Pyrimidine Metabolism, Uracil containing","uridine",0.0597562203389536,0,0.400284276657535,0.44,0.220194831452871,0,"Interaction"
536,"Pyrimidine Metabolism, Uracil containing","2'-deoxyuridine",0.469279860458756,0,0.329211149483782,0.44,0.925086832390984,0,"Interaction"
537,"Histidine Metabolism","trans-urocanate",0.307038297677294,0.08,0.14186749784746,0.03,0.81380475779105,0,"Parallel"
561,"Glutamate Metabolism","glutamate",0.119072376869887,0,0.767810876869652,0.09,0.0142990730572646,0,"Interaction"
563,"Glutamate Metabolism","glutamine",0.022232972479572,0,0.899170023686098,0.09,0.0859399165924504,0,"Interaction"
564,"Glycine, Serine and Threonine Metabolism","threonine",0.038529383476706,0,0.870630249577642,0.74,0.186682245673686,0,"Interaction"
565,"Tryptophan Metabolism","tryptophan",0.0914831919161593,0,0.689935039722835,0.04,0.0119033111142052,0,"Interaction"
566,"Leucine, Isoleucine and Valine Metabolism","valine",0.0257301255623272,0,0.604766721813944,0.16,0.0166016404195499,0,"Interaction"
568,"Vitamin B6 Metabolism","pyridoxamine",0.617750371395068,0.01,0.981025082608321,0.67,0.861447750648594,0.87,"Interaction"
572,"Glycolysis, Gluconeogenesis, and Pyruvate Metabolism","glucose",0.00161839789218203,0,0.749347394411573,0,0.761476288002116,0,"Interaction"
798,"Purine Metabolism, Adenine containing","adenosine",0.7886753964471,0.01,0.417178680411781,0.24,0.184254014593813,0,"Interaction"
799,"Glycine, Serine and Threonine Metabolism","betaine",0.0412809155118682,0,0.454114921115828,0.74,0.0748073703458451,0,"Interaction"
800,"Methionine, Cysteine, SAM and Taurine Metabolism","cysteine",0.0207878449104698,0,0.529940760651254,0.01,0.165114407328719,0,"Interaction"
803,"Fructose, Mannose and Galactose Metabolism","mannose",0.0112284296208988,0,0.116881715779167,0.58,0.948224255253462,0.25,"Interaction"
806,"Glycine, Serine and Threonine Metabolism","dimethylglycine",0.0500194932545103,0,0.122396758911029,0.74,0.380124910727379,0,"Interaction"
811,"Alanine and Aspartate Metabolism","alanine",0.00849993678290923,0,0.801810128676708,0.92,0.336347392698028,0.03,"Interaction"
815,"Tyrosine Metabolism","tyrosine",0.0107828828602121,0,0.149204522682814,0,0.645287771411403,0,"Interaction"
818,"Fatty Acid Synthesis","malonate",0.00196008106241658,0.01,0.967904461996198,0.74,0.574307216786448,0.79,"Interaction"
821,"Pyrimidine Metabolism, Uracil containing","pseudouridine",0.356540090858561,0,0.189483483764177,0.44,0.650503000762164,0,"Interaction"
823,"Glycolysis, Gluconeogenesis, and Pyruvate Metabolism","pyruvate",0.00770315789778703,0,0.0135959326502049,0,0.216139908283243,0,"Interaction"
825,"Pyrimidine Metabolism, Uracil containing","uracil",0.214719754066974,0,0.863727556363242,0.44,0.121668933186925,0,"Interaction"
826,"Pentose Metabolism","xylose",0.0175759050597286,0,0.850698537075428,0.04,0.0820779457744559,0.4,"Interaction"
827,"Pyrimidine Metabolism, Cytidine containing","cytidine",0.0640050354076339,0,0.336075833948316,0.78,0.277716432731851,0.04,"Interaction"
828,"Pentose Metabolism","arabinose",0.00312858791293574,0,0.0811580945135984,0.04,0.394875069929649,0.4,"Interaction"
869,"Pyrimidine Metabolism, Uracil containing","uridine 5'-monophosphate (UMP)",0.6443815113627,0,0.0305294769095806,0.44,0.00181664218291183,0,"Interaction"
872,"Pyrimidine Metabolism, Thymine containing","thymidine",0.697753034741058,0.32,0.633857118799299,0.8,0.968745748026313,0.83,"None"
873,"Thiamine Metabolism","thiamin (vitamin B1)",0.099516483632249,0.01,0.638012593132897,0.27,0.0676945072952459,0.01,"Interaction"
878,"Fructose, Mannose and Galactose Metabolism","fructose",0.0547422697473333,0,0.722581608003492,0.58,0.0730002333326366,0.25,"Interaction"
880,"Purine Metabolism, Adenine containing","adenine",0.732088088496903,0.01,0.247861065557076,0.24,0.178186432728402,0,"Interaction"
881,"Pyrimidine Metabolism, Cytidine containing","cytosine",0.109546250928963,0,0.428202543328045,0.78,0.0317781902075833,0.04,"Interaction"
882,"Pyrimidine Metabolism, Thymine containing","thymine",0.786081906543592,0.32,0.443157047890645,0.8,0.506008934705234,0.83,"None"
888,"Medium Chain Fatty Acid","caprate (10:0)",0.170326085653924,0.21,0.494138514809451,0.43,0.254006558630084,0.07,"None"
891,"Long Chain Saturated Fatty Acid","margarate (17:0)",0.0230101869781652,0,0.689334119090642,0.81,0.00367592616877129,0,"Interaction"
892,"Long Chain Saturated Fatty Acid","nonadecanoate (19:0)",0.00676292861671244,0,0.506519275760071,0.81,0.0118357478763794,0,"Interaction"
893,"Long Chain Saturated Fatty Acid","arachidate (20:0)",0.0607610155633381,0,0.489908049091445,0.81,0.0047566530060489,0,"Interaction"
913,"Glycogen Metabolism","maltose",0.0397764984103715,0.0397764984103715,0.00149613265145126,0.00149613265145126,0.853540243868723,0.853540243868723,"Interaction"
914,"Pentose Metabolism","ribose",0.00499011764041885,0,0.216557090656751,0.04,0.576944874209133,0.4,"Interaction"
917,"Alanine and Aspartate Metabolism","asparagine",0.0197109263347722,0,0.935512862634314,0.92,0.230497751271289,0.03,"Interaction"
922,"Dihydroceramides","N-stearoyl-sphinganine (d18:0/18:0)*",0.239878163187201,0.05,0.00630800832173907,0.01,0.631613665669656,0.03,"Parallel"
923,"Pyrimidine Metabolism, Orotate containing","dihydroorotate",0.0254097943521356,0.01,0.0203781847383102,0.04,0.448296071427106,0.43,"Interaction"
925,"Medium Chain Fatty Acid","heptanoate (7:0)",0.905335692914341,0.21,0.164767829053376,0.43,0.987396634079897,0.07,"None"
926,"Medium Chain Fatty Acid","caproate (6:0)",0.821983754819111,0.21,0.76397636603576,0.43,0.302031591383241,0.07,"None"
935,"Disaccharides and Oligosaccharides","sucrose",0.0564013733880933,0.0564013733880933,0.99865444939527,0.99865444939527,0.133773647206637,0.133773647206637,"None"
980,"Long Chain Saturated Fatty Acid","pentadecanoate (15:0)",0.0330587887770434,0,0.819493388895506,0.81,0.00455245711270529,0,"Interaction"
1001,"Urea cycle; Arginine and Proline Metabolism","trans-4-hydroxyproline",0.0424505727322099,0,0.59960236028163,0,0.186643842388109,0,"Interaction"
1002,"Purine Metabolism, (Hypo)Xanthine/Inosine containing","allantoin",0.0401260616146942,0,0.367062389133783,0.01,0.495003699081896,0,"Interaction"
1004,"Purine Metabolism, (Hypo)Xanthine/Inosine containing","xanthine",2.81318506195323e-05,0,0.775694050875218,0.01,0.0303755791519526,0,"Interaction"
1021,"Glutathione Metabolism","5-oxoproline",0.101987466906427,0,0.887075238930879,0.46,0.0546925776524013,0.11,"Interaction"
1022,"Tryptophan Metabolism","picolinate",0.0278674402533165,0,0.018632636757996,0.04,0.00729769224781985,0,"Interaction"
1023,"Glycine, Serine and Threonine Metabolism","sarcosine",0.0150174258963595,0,0.689012037255716,0.74,0.000738142455395048,0,"Interaction"
1024,"Pantothenate and CoA Metabolism","pantothenate",0.181929189900648,0.181929189900648,0.35700655000946,0.35700655000946,0.325975210231813,0.325975210231813,"None"
1025,"Lysine Metabolism","pipecolate",0.31405276778592,0,0.438979158577973,0.38,0.0918472443324395,0,"Interaction"
1026,"Phospholipid Metabolism","phosphoethanolamine",0.102705689595011,0,0.52103651480152,0,0.0131715007949552,0.01,"Interaction"
1052,"Glycolysis, Gluconeogenesis, and Pyruvate Metabolism","glycerate",0.00649323432053636,0,0.769143927423364,0,0.102226302397591,0,"Interaction"
1053,"Pyrimidine Metabolism, Uracil containing","3-ureidopropionate",0.00907622155937693,0,0.432492537018513,0.44,0.121962392548788,0,"Interaction"
1082,"Leucine, Isoleucine and Valine Metabolism","N-acetylleucine",0.0389062874910218,0,0.23926261100137,0.16,0.137072872520096,0,"Interaction"
1083,"Methionine, Cysteine, SAM and Taurine Metabolism","N-acetylmethionine",0.0768945788122353,0,0.107273572620854,0.01,0.429542961135102,0,"Interaction"
1084,"Leucine, Isoleucine and Valine Metabolism","N-acetylvaline",0.0749354072028086,0,0.137317378565874,0.16,0.212498608610751,0,"Interaction"
1087,"Long Chain Monounsaturated Fatty Acid","erucate (22:1n9)",0.149801371953199,0,0.628485338343041,0.21,0.00559652914989802,0,"Interaction"
1090,"Hemoglobin and Porphyrin Metabolism","bilirubin (Z,Z)",0.0812710290513378,0.32,0.105850634989947,0,0.0752500582732894,0,"Parallel"
1094,"Tyrosine Metabolism","thyroxine",0.0170109770405896,0,0.390181879362153,0,0.0456696253987945,0,"Interaction"
1102,"Gamma-glutamyl Amino Acid","gamma-glutamyltyrosine",0.00679741475835631,0,0.0833043753930794,0.25,0.323267362597187,0.41,"Interaction"
1104,"Food Component/Plant","methyl indole-3-acetate",0.494916329253061,0,0.0460677552721918,0,0.129773547055875,0,"Interaction"
1105,"Tocopherol Metabolism","alpha-tocopherol",0.00151460050126429,0,0.0065390471646558,0.02,0.218340908380556,0.23,"Interaction"
1108,"Pyrimidine Metabolism, Orotate containing","N-carbamoylaspartate",0.133062554343626,0.01,0.623837657458725,0.04,0.938446894908944,0.43,"Interaction"
1110,"Alanine and Aspartate Metabolism","N-acetylalanine",0.0595110993028928,0,0.620744356639493,0.92,0.0504448609990953,0.03,"Interaction"
1113,"Polyamine Metabolism","4-acetamidobutanoate",0.127737683927391,0.01,0.241628076093244,0.45,0.369259473687242,0,"Interaction"
1114,"Pyrimidine Metabolism, Thymine containing","3-aminoisobutyrate",0.0561035605436702,0.32,0.762174501183077,0.8,0.496547897889367,0.83,"None"
1123,"Primary Bile Acid Metabolism","chenodeoxycholate",0.234384424167628,0.44,0.306669505832688,0.29,0.00832754354883156,0,"Single"
1124,"TCA Cycle","citrate",0.169566581100189,0,0.223534252070354,0.01,0.210901709093225,0.01,"Interaction"
1125,"Pyrimidine Metabolism, Uracil containing","5,6-dihydrouracil",0.0617332983215534,0,0.855833586915781,0.44,0.0129429393187305,0,"Interaction"
1128,"Glutathione Metabolism","2-aminobutyrate",0.0363989943450903,0,0.760698116403803,0.46,0.288929104107957,0.11,"Interaction"
1134,"Purine Metabolism, (Hypo)Xanthine/Inosine containing","urate",0.132199866280663,0,0.213042217715277,0.01,0.365852875276623,0,"Interaction"
1135,"Secondary Bile Acid Metabolism","ursodeoxycholate",0.297003481582175,0.43,0.503025019395313,0.09,0.0354894053174145,0,"Single"
1137,"Endocannabinoid","oleoyl ethanolamide",0.0966548451350468,0,0.57525266964919,0.97,0.00670533263970598,0,"Interaction"
1140,"Gamma-glutamyl Amino Acid","gamma-glutamylglutamine",0.00682689966759614,0,0.821021719593157,0.25,0.588768670302023,0.41,"Interaction"
1141,"Tyrosine Metabolism","4-hydroxyphenylpyruvate",0.00957039356193134,0,0.123182042315881,0,0.262818610170003,0,"Interaction"
1143,"Short Chain Fatty Acid","butyrate/isobutyrate (4:0)",0.682502989145455,0.682502989145455,0.605145637825148,0.605145637825148,0.0203271296845608,0.0203271296845608,"Single"
1161,"Leucine, Isoleucine and Valine Metabolism","tigloylglycine",0.166750190321706,0,0.263939568944555,0.16,0.147116163559266,0,"Interaction"
1162,"Aminosugar Metabolism","N-acetylneuraminate",0.108448582445088,0,0.0845680202239256,0.54,0.573989961968409,0.16,"Interaction"
1215,"Aminosugar Metabolism","N-acetylglucosaminylasparagine",0.0631655674548719,0,0.717811807678433,0.54,0.00480980707740303,0.16,"Interaction"
1221,"Creatine Metabolism","creatine",0.0446277254694441,0,0.903768324493178,0.46,0.0298978071121466,0.03,"Interaction"
1227,"Glycolysis, Gluconeogenesis, and Pyruvate Metabolism","2,3-diphosphoglycerate",0.898686818306763,0,0.00042867710356116,0,0.0199386401800214,0,"Interaction"
1231,"Long Chain Polyunsaturated Fatty Acid (n3 and n6)","dihomo-linoleate (20:2n6)",0.0657069426718817,0,0.260147667393688,0.91,0.00220865999957866,0,"Interaction"
1235,"Gamma-glutamyl Amino Acid","gamma-glutamylhistidine",0.138763218478306,0,0.515370697099995,0.25,0.815867097421521,0.41,"Interaction"
1239,"Fatty Acid, Monohydroxy","2-hydroxystearate",0.0233277406083605,0,0.947429394337274,0.87,0.0163415410631556,0,"Interaction"
1242,"Purine Metabolism, Adenine containing","N1-methyladenosine",0.0300677660189691,0.01,0.931725910477697,0.24,0.277729628847591,0,"Interaction"
1254,"Glycerolipid Metabolism","glycerol",0.0214105744882736,0,0.587967741738888,0.55,0.0757141609712182,0.12,"Interaction"
1256,"Phospholipid Metabolism","choline",0.0419613565237094,0,0.874151112059365,0,0.0649644539580587,0.01,"Interaction"
1258,"Tryptophan Metabolism","anthranilate",0.126292675937395,0,0.226187157897409,0.04,0.486905862481827,0,"Interaction"
1259,"Food Component/Plant","cinnamate",0.0560632361373182,0,0.97391777158262,0,0.0646303856285747,0,"Interaction"
1261,"Eicosanoid","12-HHTrE",0.802859534169598,0.98,6.43949725121896e-08,0,0.0988710609310255,0,"Parallel"
1268,"Gamma-glutamyl Amino Acid","gamma-glutamylleucine",0.0271551349616417,0,0.138428320519468,0.25,0.152496385753192,0.41,"Interaction"
1276,"Benzoate Metabolism","p-hydroxybenzaldehyde",0.0931168542335091,0,0.0184798643103636,0,0.161559091983573,0,"Interaction"
1342,"Tyrosine Metabolism","3-methoxytyrosine",0.00861482743913051,0,0.627582178797756,0,0.653690717442805,0,"Interaction"
1442,"Leucine, Isoleucine and Valine Metabolism","beta-hydroxyisovalerate",0.0159358133015289,0,0.222383841717172,0.16,0.798409110202297,0,"Interaction"
1489,"Endocannabinoid","palmitoyl ethanolamide",0.0587122055198399,0,0.818376096340245,0.97,0.107760184285851,0,"Interaction"
