"CHEM_ID","sub_pathway","chem_name","interaction_pval","interaction_fisher","parallel_pval","parallel_fisher","single_pval","single_fisher","model"
523,"Thiamine Metabolism","thiamin monophosphate",0.439322755963418,0.82,0.763634856883156,0.79,0.434237544067672,0.08,"None"
533,"Urea cycle; Arginine and Proline Metabolism","urea",0.426543713543992,0.85,0.109575029556059,0.04,0.00666577436249013,0,"Parallel"
535,"Pyrimidine Metabolism, Uracil containing","uridine",0.564053433045562,0.99,0.198756604722394,0.37,0.265316486276103,0.01,"Single"
536,"Pyrimidine Metabolism, Uracil containing","2'-deoxyuridine",0.379078279389737,0.99,0.954768756618423,0.37,0.763970357292346,0.01,"Single"
537,"Histidine Metabolism","trans-urocanate",0.719701484307821,1,0.0269408808443069,0,0.232736971105197,0.01,"Parallel"
561,"Glutamate Metabolism","glutamate",0.614259061927126,0.8,0.695786271507135,0.04,0.0616788623444106,0.02,"Parallel"
563,"Glutamate Metabolism","glutamine",0.7703472459465,0.8,0.0933056032484658,0.04,0.39329398043231,0.02,"Parallel"
564,"Glycine, Serine and Threonine Metabolism","threonine",0.450861816759998,0.53,0.210347867772569,0.04,0.210641504731805,0.01,"Parallel"
565,"Tryptophan Metabolism","tryptophan",0.743245150692732,0.76,0.185127515502548,0.17,0.153355747935901,0,"Single"
566,"Leucine, Isoleucine and Valine Metabolism","valine",0.544636323078708,0.83,0.363798736861881,0.84,0.0698085386787741,0,"Single"
568,"Vitamin B6 Metabolism","pyridoxamine",0.919368902857528,0.71,0.909435605068521,0.85,0.557765008737956,0.55,"None"
572,"Glycolysis, Gluconeogenesis, and Pyruvate Metabolism","glucose",0.280114499174253,0.84,0.473984031512644,0.21,0.468154367124479,0.08,"None"
798,"Purine Metabolism, Adenine containing","adenosine",0.540283597880795,1,0.18778781889674,0.34,0.021383406657134,0,"Single"
799,"Glycine, Serine and Threonine Metabolism","betaine",0.205979461187602,0.53,0.00198802722428679,0.04,0.275262277230014,0.01,"Parallel"
800,"Methionine, Cysteine, SAM and Taurine Metabolism","cysteine",0.471090286147759,0.54,0.090973162795226,0.07,0.288406391272417,0,"Single"
803,"Fructose, Mannose and Galactose Metabolism","mannose",0.828019789121175,0.29,0.241553898263873,0.46,0.696596886387331,0.24,"None"
806,"Glycine, Serine and Threonine Metabolism","dimethylglycine",0.355374979075413,0.53,0.505183328029748,0.04,0.0904018869071981,0.01,"Parallel"
811,"Alanine and Aspartate Metabolism","alanine",0.217817392177486,0.9,0.114891919433612,0.16,0.198341554242451,0.06,"None"
815,"Tyrosine Metabolism","tyrosine",0.0290974267145601,0.16,0.733659561027017,0.39,0.810670006612208,0,"Single"
818,"Fatty Acid Synthesis","malonate",0.0397469128576045,0.13,0.562722843133259,0.33,0.463776554994108,0.63,"None"
821,"Pyrimidine Metabolism, Uracil containing","pseudouridine",0.969800924414091,0.99,0.813337768622376,0.37,0.657826088879756,0.01,"Single"
823,"Glycolysis, Gluconeogenesis, and Pyruvate Metabolism","pyruvate",0.227208980829347,0.84,0.920845232263338,0.21,0.0954297089788751,0.08,"None"
825,"Pyrimidine Metabolism, Uracil containing","uracil",0.473339108356238,0.99,0.269079662111683,0.37,0.0914847521373004,0.01,"Single"
826,"Pentose Metabolism","xylose",0.246272301585007,0.16,0.645278024612379,0.97,0.103674555031825,0.08,"None"
827,"Pyrimidine Metabolism, Cytidine containing","cytidine",0.37397421699798,0.93,0.0159823486155221,0.14,0.849094054794601,0.42,"None"
828,"Pentose Metabolism","arabinose",0.240122065938776,0.16,0.377092330439554,0.97,0.297099997327624,0.08,"None"
869,"Pyrimidine Metabolism, Uracil containing","uridine 5'-monophosphate (UMP)",0.767361879253369,0.99,0.391357120694852,0.37,0.00978308514358709,0.01,"Single"
872,"Pyrimidine Metabolism, Thymine containing","thymidine",0.154662355825299,0.33,0.34368763235635,0.15,0.631118751991286,0.52,"None"
873,"Thiamine Metabolism","thiamin (vitamin B1)",0.753125714282394,0.82,0.427816704814325,0.79,0.12530705541964,0.08,"None"
878,"Fructose, Mannose and Galactose Metabolism","fructose",0.780162657626007,0.29,0.322401383607408,0.46,0.0625572041614845,0.24,"None"
880,"Purine Metabolism, Adenine containing","adenine",0.994353929412396,1,0.699892990191923,0.34,0.0275106340223484,0,"Single"
881,"Pyrimidine Metabolism, Cytidine containing","cytosine",0.0765373340017667,0.93,0.639504137143039,0.14,0.11380688017163,0.42,"None"
882,"Pyrimidine Metabolism, Thymine containing","thymine",0.641937503218841,0.33,0.247796610861412,0.15,0.540916749505963,0.52,"None"
888,"Medium Chain Fatty Acid","caprate (10:0)",0.727309489227068,0.99,0.63324756382952,0.77,0.995936637073715,1,"None"
891,"Long Chain Saturated Fatty Acid","margarate (17:0)",0.914921878867472,1,0.457976819585215,0.79,0.309660365870312,0.16,"None"
892,"Long Chain Saturated Fatty Acid","nonadecanoate (19:0)",0.821663825767082,1,0.681946303980762,0.79,0.139432840142865,0.16,"None"
893,"Long Chain Saturated Fatty Acid","arachidate (20:0)",0.763097222994399,1,0.137066650851586,0.79,0.128895005712521,0.16,"None"
913,"Glycogen Metabolism","maltose",0.0108949569057936,0.0108949569057936,0.108531407615916,0.108531407615916,0.753447669070835,0.753447669070835,"Interaction"
914,"Pentose Metabolism","ribose",0.29957431481982,0.16,0.553119179026812,0.97,0.605829100992894,0.08,"None"
917,"Alanine and Aspartate Metabolism","asparagine",0.298218126591834,0.9,0.0959237969070484,0.16,0.358528533878081,0.06,"None"
922,"Dihydroceramides","N-stearoyl-sphinganine (d18:0/18:0)*",0.280457660472337,0.24,0.451065257217312,0.87,0.717134686659436,0.43,"None"
923,"Pyrimidine Metabolism, Orotate containing","dihydroorotate",0.3483443067529,0.87,0.00872082145859316,0.07,0.220435278290611,0.12,"None"
925,"Medium Chain Fatty Acid","heptanoate (7:0)",0.593326530726886,0.99,0.264775727273058,0.77,0.903047541452424,1,"None"
926,"Medium Chain Fatty Acid","caproate (6:0)",0.895606772432914,0.99,0.724887834270537,0.77,0.567162540916402,1,"None"
935,"Disaccharides and Oligosaccharides","sucrose",0.086983330423005,0.086983330423005,0.247152866626357,0.247152866626357,0.188140162436954,0.188140162436954,"None"
980,"Long Chain Saturated Fatty Acid","pentadecanoate (15:0)",0.948066742876365,1,0.486339895697538,0.79,0.196152999208429,0.16,"None"
1001,"Urea cycle; Arginine and Proline Metabolism","trans-4-hydroxyproline",0.374911350982296,0.85,0.419695057159653,0.04,0.395491738183144,0,"Parallel"
1002,"Purine Metabolism, (Hypo)Xanthine/Inosine containing","allantoin",0.316002569153899,0,0.437038683536805,0.36,0.20082781129924,0.01,"Interaction"
1004,"Purine Metabolism, (Hypo)Xanthine/Inosine containing","xanthine",0.0207492826331792,0,0.285047191095765,0.36,0.260074253819002,0.01,"Interaction"
1021,"Glutathione Metabolism","5-oxoproline",0.961574701949138,0.68,0.255132265772635,0.13,0.384441105007467,0.09,"None"
1022,"Tryptophan Metabolism","picolinate",0.0830034979073519,0.76,0.0356585051497553,0.17,0.00556723936001398,0,"Single"
1023,"Glycine, Serine and Threonine Metabolism","sarcosine",0.378150919940263,0.53,0.152152899397211,0.04,0.0370763668019568,0.01,"Parallel"
1024,"Pantothenate and CoA Metabolism","pantothenate",0.742813097185435,0.742813097185435,0.876845179969274,0.876845179969274,0.179062115372279,0.179062115372279,"None"
1025,"Lysine Metabolism","pipecolate",0.382415821264395,0.72,0.778217082615432,0.43,0.141317531254184,0,"Single"
1026,"Phospholipid Metabolism","phosphoethanolamine",0.786681325300467,0.77,0.340536929280506,0.03,0.18843808260364,0.19,"Parallel"
1052,"Glycolysis, Gluconeogenesis, and Pyruvate Metabolism","glycerate",0.406453714594474,0.84,0.490412452742079,0.21,0.109488445441735,0.08,"None"
1053,"Pyrimidine Metabolism, Uracil containing","3-ureidopropionate",0.452010569356196,0.99,0.379323380771188,0.37,0.503319841607797,0.01,"Single"
1082,"Leucine, Isoleucine and Valine Metabolism","N-acetylleucine",0.577567895113638,0.83,0.850865512150485,0.84,0.0346780630282281,0,"Single"
1083,"Methionine, Cysteine, SAM and Taurine Metabolism","N-acetylmethionine",0.526227583331782,0.54,0.848426156897679,0.07,0.124815157249014,0,"Single"
1084,"Leucine, Isoleucine and Valine Metabolism","N-acetylvaline",0.568246166660897,0.83,0.956247947458395,0.84,0.0672850850104501,0,"Single"
1087,"Long Chain Monounsaturated Fatty Acid","erucate (22:1n9)",0.850048451553206,1,0.183778889501079,0.26,0.199161070167682,0.33,"None"
1090,"Hemoglobin and Porphyrin Metabolism","bilirubin (Z,Z)",0.902458244044348,0.92,0.0909076725122591,0,0.793443001850511,0.44,"Parallel"
1094,"Tyrosine Metabolism","thyroxine",0.457813070167942,0.16,0.880443872654315,0.39,0.260219827802803,0,"Single"
1102,"Gamma-glutamyl Amino Acid","gamma-glutamyltyrosine",0.167232275476696,0.4,0.626365372566305,0.18,0.140677869266942,0.2,"None"
1104,"Food Component/Plant","methyl indole-3-acetate",0.778856355889423,0.02,0.585040786814095,0,0.131872582291597,0,"Interaction"
1105,"Tocopherol Metabolism","alpha-tocopherol",0.299785117068131,0.51,0.186470868218285,0.41,0.103774092252384,0.09,"None"
1108,"Pyrimidine Metabolism, Orotate containing","N-carbamoylaspartate",0.790001562471647,0.87,0.50307224236114,0.07,0.199033747347739,0.12,"None"
1110,"Alanine and Aspartate Metabolism","N-acetylalanine",0.769904282670571,0.9,0.314685942438301,0.16,0.0630413218699352,0.06,"None"
1113,"Polyamine Metabolism","4-acetamidobutanoate",0.697358808530212,1,0.744076865048304,0.02,0.101993961366117,0.03,"Parallel"
1114,"Pyrimidine Metabolism, Thymine containing","3-aminoisobutyrate",0.313486343338435,0.33,0.108780825927284,0.15,0.220587194555288,0.52,"None"
1123,"Primary Bile Acid Metabolism","chenodeoxycholate",0.967906047063752,0.94,0.0515742567788436,0,0.256294797713739,0,"Parallel"
1124,"TCA Cycle","citrate",0.819684501298798,0.37,0.891851229641452,0.61,0.0835599279763891,0.19,"None"
1125,"Pyrimidine Metabolism, Uracil containing","5,6-dihydrouracil",0.423235009822369,0.99,0.316777316596576,0.37,0.00341429484939155,0.01,"Single"
1128,"Glutathione Metabolism","2-aminobutyrate",0.294806802294771,0.68,0.265178980250261,0.13,0.136045893403784,0.09,"None"
1134,"Purine Metabolism, (Hypo)Xanthine/Inosine containing","urate",0.666553718934084,0,0.90844376116026,0.36,0.224656813577442,0.01,"Interaction"
1135,"Secondary Bile Acid Metabolism","ursodeoxycholate",0.743627898860936,0.87,0.0273779170642969,0,0.303643733261888,0,"Parallel"
1137,"Endocannabinoid","oleoyl ethanolamide",0.981207033942778,1,0.284343769633884,0.58,0.445274485051643,0.31,"None"
1140,"Gamma-glutamyl Amino Acid","gamma-glutamylglutamine",0.468440824451621,0.4,0.0898844417503424,0.18,0.724500402150008,0.2,"None"
1141,"Tyrosine Metabolism","4-hydroxyphenylpyruvate",0.373458741412183,0.16,0.661712407421523,0.39,0.0388285411685004,0,"Single"
1143,"Short Chain Fatty Acid","butyrate/isobutyrate (4:0)",0.957136316630648,0.957136316630648,0.729938709089101,0.729938709089101,0.0666409643396905,0.0666409643396905,"None"
1161,"Leucine, Isoleucine and Valine Metabolism","tigloylglycine",0.697839878167217,0.83,0.487147746409932,0.84,0.0778697486393021,0,"Single"
1162,"Aminosugar Metabolism","N-acetylneuraminate",0.514861085051971,0.78,0.0855291518560883,0.08,0.738099563936156,0.91,"None"
1215,"Aminosugar Metabolism","N-acetylglucosaminylasparagine",0.852665273931856,0.78,0.312273076427014,0.08,0.22441587749943,0.91,"None"
1221,"Creatine Metabolism","creatine",0.838829062033953,0.63,0.372483262132841,0.87,0.0750803470834884,0.24,"None"
1227,"Glycolysis, Gluconeogenesis, and Pyruvate Metabolism","2,3-diphosphoglycerate",0.892996949954566,0.84,0.0695779946371434,0.21,0.289116379790887,0.08,"None"
1231,"Long Chain Polyunsaturated Fatty Acid (n3 and n6)","dihomo-linoleate (20:2n6)",0.973900584406739,1,0.129336316017264,0.13,0.363223744454086,0.05,"None"
1235,"Gamma-glutamyl Amino Acid","gamma-glutamylhistidine",0.292311083181184,0.4,0.133458717045163,0.18,0.534973518533493,0.2,"None"
1239,"Fatty Acid, Monohydroxy","2-hydroxystearate",0.918326795768613,1,0.612604705261884,0.99,0.408238690680472,0.19,"None"
1242,"Purine Metabolism, Adenine containing","N1-methyladenosine",0.915970207418036,1,0.144869583436794,0.34,0.814312956610513,0,"Single"
1254,"Glycerolipid Metabolism","glycerol",0.80743139402047,0.77,0.644184334464066,0.25,0.768077769981616,0.26,"None"
1256,"Phospholipid Metabolism","choline",0.865412720301492,0.77,0.187450664204017,0.03,0.241316482562574,0.19,"Parallel"
1258,"Tryptophan Metabolism","anthranilate",0.239004357229866,0.76,0.311669579922536,0.17,0.167250824029806,0,"Single"
1259,"Food Component/Plant","cinnamate",0.253674254917418,0.02,0.975354807199802,0,0.123159116138366,0,"Interaction"
1261,"Eicosanoid","12-HHTrE",0.172512613483987,0.62,0.0169684378058493,0,0.27087403252149,0.02,"Parallel"
1268,"Gamma-glutamyl Amino Acid","gamma-glutamylleucine",0.412852277868344,0.4,0.285488412812137,0.18,0.0413628072899485,0.2,"None"
1276,"Benzoate Metabolism","p-hydroxybenzaldehyde",0.213670270367193,0.14,0.636179875911122,0,0.238493440924015,0,"Parallel"
1342,"Tyrosine Metabolism","3-methoxytyrosine",0.191425536318704,0.16,0.169216600915166,0.39,0.707354144587783,0,"Single"
1442,"Leucine, Isoleucine and Valine Metabolism","beta-hydroxyisovalerate",0.175302890892567,0.83,0.729229736097952,0.84,0.947045896655251,0,"Single"
1489,"Endocannabinoid","palmitoyl ethanolamide",0.960249205071301,1,0.473608070805359,0.58,0.550622152295866,0.31,"None"
1518,"Ceramides","N-palmitoyl-sphingosine (d18:1/16:0)",0.775276104879574,1,0.739526142592806,0.9,0.534507305977157,0.96,"None"
1526,"Phosphatidylethanolamine (PE)","1-palmitoyl-2-oleoyl-GPE (16:0/18:1)",0.293292407327554,0.63,0.253564128482453,0.46,0.325101487288738,0.56,"None"
